A,P,L1,L2,Ec,C,EqD,Ex,S,SF,Class
82487.0,1101.453,430.1606150819936,245.74297793912123,0.8207539088623543,83172.0,324.07670438735545,0.7711443716286331,0.9917640552108883,0.5675894815229302,1
69962.0,1000.6010000000001,377.1407443772238,239.2072992640762,0.77311544365977,71574.0,298.4600224967516,0.7781336892448003,0.9774778550870428,0.6262755065943505,1
100725.0,1223.39,484.26933696710324,266.4382995241791,0.8350420113299215,101676.0,358.1159772244869,0.7480393904286605,0.9906467602974153,0.54685659285259,1
51593.0,858.452,332.01534338272126,198.6672312691112,0.8012216857580643,52123.0,256.30108823709907,0.8099372056514914,0.9898317441436602,0.5959153768845297,4
74460.0,1044.175,407.43781333954047,234.85135681285237,0.8171604206360908,75603.0,307.90488222985397,0.7921276595744681,0.9848815523193524,0.5710977981515603,1
44995.0,787.485,293.800536697858,195.48774265228602,0.746508644100039,45409.0,239.3520697954347,0.8067957683342298,0.9908828646303596,0.6636960075919408,4
28657.0,632.81,243.09254974699627,150.41286586940498,0.7855900602641759,28973.0,191.01629677458297,0.7874749251188481,0.9890932937562559,0.6174439571157381,6
40923.0,737.658,258.03332318205577,203.1529697853316,0.6165536164947528,41374.0,228.26471888839296,0.8169241825368307,0.9890994344274182,0.7825750379893,2
38858.0,753.174,280.91596168428595,176.5629747883823,0.7777886064361695,39287.0,222.43098306962307,0.6908088888888889,0.9890803573701225,0.6269569621240433,4
37429.0,710.889,252.612579350258,188.78381200419838,0.6644581681293935,37813.0,218.30273227766162,0.7708419144904852,0.9898447623833073,0.7468070276178347,2
30450.0,662.971,247.10673539622354,157.28336683407773,0.7712769359177368,30869.0,196.9013563619756,0.7816711590296496,0.9864265120347274,0.6349335111717093,6
35795.0,695.242,249.73614144115294,182.70408558846742,0.6817464978391669,36189.0,213.484447920206,0.791907258688967,0.9891127138080632,0.7307514582596156,2
48492.0,875.858,351.4417653042514,176.1853442545741,0.8652610382498858,49121.0,248.4792385759774,0.617543680912842,0.9871948860975958,0.4998888749840173,3
80339.0,1107.539,433.02761238282466,237.39406057775096,0.8363346729054761,81278.0,319.82931664323434,0.6540239990882301,0.9884470582445434,0.5455133201284146,1
38771.0,716.198,249.3478187173627,198.17116322471466,0.6069265097726745,39156.0,222.18184081721662,0.7821149035745986,0.9901675349882522,0.7939734398096613,2
39774.0,765.885,290.0206250493738,175.44676572041251,0.7962666332208395,40301.0,225.03739611961467,0.7127956989247312,0.9869234014044317,0.6020764214000587,4
47534.0,786.0759999999999,278.3614339090804,217.78409577240922,0.6228028184463207,47834.0,246.01253732166015,0.7721572449642625,0.9937283104068236,0.7810814979907535,2
22158.0,542.4359999999999,198.77512494863944,142.155495251201,0.6989634743664187,22424.0,167.9655971687111,0.7436568666935159,0.9881377095968605,0.7140302422763165,6
58877.0,964.9189999999999,376.85033838529444,202.26887884457855,0.8437506855681673,60278.0,273.7965023066806,0.713816347809219,0.9767576893725738,0.5278590508019511,1
44737.0,765.2169999999999,264.9758004132948,215.26406217752162,0.5831125181558904,45101.0,238.66486442879895,0.7851351351351351,0.991929225516064,0.811268382887798,2
35438.0,678.4119999999999,233.18003280462042,193.71057295238867,0.5566696338361645,35726.0,212.41719089170888,0.7935953420669578,0.9919386441247271,0.829844279055632,2
93548.0,1241.752,460.1698343674652,260.4665467136042,0.8243896927755336,95271.0,345.12173639295014,0.836086086086086,0.981914748454409,0.5624816176458545,0
59431.0,956.7849999999999,390.4890726437633,194.5646447826536,0.8670283136555521,60276.0,275.0816231287642,0.689838889404773,0.9859811533612052,0.49625556060450127,4
69889.0,1002.511,391.5626777484845,228.7546748484837,0.8116028245032141,70764.0,298.3042717461414,0.7744791666666667,0.9876349556271551,0.580385248357392,1
59403.0,960.0079999999999,348.6860620871796,217.44511227075697,0.7817333313717728,60252.0,275.0168152602725,0.7309968866519818,0.9859091814379606,0.6220844154929233,0
45676.0,817.5649999999999,323.24091736832645,180.2793304624043,0.8300262343200339,46100.0,241.15656624965303,0.7531700882183198,0.9908026030368764,0.5566029729077386,4
70583.0,1033.049,403.1133886215176,224.27762953153004,0.8309389312844496,71255.0,299.7816985508654,0.7691293451018851,0.9905690828713775,0.5530390357584797,1
39313.0,714.895,243.99366674818174,205.45733808285658,0.539383668651669,39634.0,223.72944871467737,0.7699071716736516,0.9919008931725286,0.8407932136280885,2
59295.0,964.167,350.03022804376974,216.35245203941565,0.786102245724851,60252.0,274.7666988648214,0.7767225569819229,0.9841167098187612,0.6161934678845036,0
45032.0,836.4039999999999,338.1600975157933,171.5685992533836,0.8617347353356841,45647.0,239.45046080246712,0.675963313769345,0.9865270444936141,0.5014026606419344,3
58932.0,928.9060000000001,341.43292342342005,220.07629820346912,0.7645480681791207,59770.0,273.92435607359306,0.7190863167142544,0.9859795884222854,0.6436510848983228,0
69727.0,1033.0669999999998,345.3283279966475,257.83972101504645,0.6652160344327537,70784.0,297.9583422825222,0.7228217488208158,0.985067246835443,0.7444691177924917,0
44800.0,796.542,309.2404820462035,185.22381796928238,0.8007761902023359,45365.0,238.83285285767386,0.7829977628635347,0.9875454645651934,0.5964793999877763,4
35344.0,694.8199999999999,234.3666269052092,192.35218000026444,0.5713134492082849,35807.0,212.13528341395636,0.7625458468176914,0.9870695674030218,0.8192836313693137,2
202363.0,1709.543,628.3358870405369,413.00764012640474,0.7536256098986835,204085.0,507.59883174731766,0.6876920044585814,0.9915623392214028,0.6526156707659776,5
74929.0,1062.433,423.1975311324705,227.18268952134787,0.8436941058373213,75651.0,308.8730578206215,0.6785080411474935,0.9904561737452248,0.5326890927442846,1
63015.0,970.092,351.9240146652637,228.27618471324345,0.7610852107904174,63991.0,283.254637934644,0.7096683371811476,0.9847478551671329,0.6478228353866152,0
75706.0,1054.586,408.5982938323972,237.61902988840325,0.8135129504058505,76512.0,310.4704059547709,0.807401482429478,0.989465704726056,0.5773608363335717,1
63819.0,966.163,364.79126732913477,224.63495321119646,0.7879100250808637,64489.0,285.0559146999994,0.7407033426183844,0.9896106312704492,0.6106203120993506,1
159200.0,1537.8460000000002,577.6799313656835,354.21138076882886,0.7899571915813005,162095.0,450.2218736599077,0.8030669895076675,0.9821401030260033,0.6074053617670488,5
32465.0,653.85,225.20244941772523,183.69209456068597,0.5785098675215974,32767.0,203.31188312498375,0.7650344047506834,0.9907834101382489,0.8150407186419387,2
38702.0,705.0360000000001,240.7685271652587,204.9088231174785,0.5250660231084855,38966.0,221.98404640951176,0.7747993033172509,0.9932248627008161,0.8500492627815635,2
38496.0,725.915,272.3135631625157,180.62848121298913,0.7483441773461822,38911.0,221.3924784497541,0.7925390649126057,0.9893346354501298,0.6609782647174158,6
52437.0,915.7009999999999,376.5203919315843,177.77577437437154,0.8815158454947707,52928.0,258.3889742370555,0.6413762735912522,0.9907232466747279,0.47094582540785096,3
31374.0,636.401,219.86539400833308,182.00886369813333,0.5609945201182606,31604.0,199.86649913510016,0.7691968225948809,0.9927224401974434,0.8263542290372335,2
181877.0,1596.933,596.6735480977784,389.9349479853459,0.7569138048443416,183602.0,481.22031199628015,0.7884009345834905,0.9906046775089596,0.6504506180358718,5
69452.0,1053.0729999999999,426.8231958145971,210.74984095725253,0.8695960641310811,70718.0,297.37019497748344,0.824307162779657,0.9820979100087672,0.48539896809374333,3
43880.0,783.7090000000001,294.542589867742,190.60681275517138,0.7623812084793872,44402.0,236.36783034706508,0.7198162729658792,0.9882437728030269,0.643992093126892,4
141385.0,1429.427,525.900923981084,344.3551184304276,0.7558101145834909,143530.0,424.2840711508988,0.7191651915603573,0.9850553891172578,0.6508869843193785,5
52743.0,915.6739999999999,374.71689830504516,180.51219160227163,0.8763199583728365,53447.0,259.1418015449585,0.6784887310898425,0.9868280726701218,0.4782647690791728,3
31795.0,664.6999999999999,247.72948762193909,163.85585019058604,0.7500064220915394,32232.0,201.2030102281139,0.7333302580898124,0.9864420451724993,0.6596499580383016,6
134012.0,1385.807,517.7649124085161,331.91602368551924,0.7674945590819475,135500.0,413.0730902262318,0.7607056900231597,0.9890184501845019,0.6364855891840089,5
37356.0,723.044,268.5293041677054,177.44211739110747,0.7505687400459692,37768.0,218.08974398886056,0.774892134085629,0.9890912942173269,0.6596098196905813,4
41449.0,784.715,303.1167781745356,174.31903519491368,0.818091059877396,41924.0,229.7270247265823,0.7143300301594141,0.9886699742390993,0.5743864993385601,4
59413.0,920.7959999999999,348.2599063107353,218.41225373428344,0.7788960670168387,60023.0,275.03996268060797,0.7137639808262953,0.9898372290621928,0.6237127802955996,1
40325.0,747.3009999999999,283.6691998276769,181.2849573980453,0.7691471666344901,40736.0,226.5907867532249,0.798530663973544,0.9899106441476826,0.6380579547533336,6
40695.0,730.309,256.9121046341187,201.88614751588318,0.6184578597132914,41014.0,227.62794923514434,0.759518477043673,0.9922221680401814,0.7850223791497489,2
38001.0,725.626,240.24218798567952,201.81667794349664,0.5425010692569832,38491.0,219.96448790539102,0.749260617532237,0.9872697513704503,0.8383137603835543,2
41447.0,731.549,243.15601919266334,217.16167815821856,0.4498660478650631,41752.0,229.72148225762055,0.7944604178646731,0.9926949607204445,0.8925512657624809,2
34291.0,671.5070000000001,230.65806702918732,189.62393120757562,0.569343532771492,34619.0,208.9513274150549,0.7820425104907863,0.9905254340102256,0.8206405494074004,2
62145.0,1051.6899999999998,328.9746105184567,241.2600002760924,0.679830076433074,63727.0,281.2925016909741,0.7679332715477294,0.9751753573838404,0.7311248548328987,0
37583.0,720.715,277.70963295436184,172.68187209473254,0.7831702904624008,37877.0,218.75136984664033,0.7221805883822371,0.9922380336351876,0.620468408026106,6
45217.0,773.044,278.3089933251183,207.19837040747058,0.6676331794232179,45541.0,239.94181064226768,0.7347340027948392,0.9928855317186711,0.7432884472537298,2
203688.0,1738.084,676.0589864227641,389.1160898527235,0.8177558262528676,207028.0,509.2579075360694,0.7880710659898477,0.9838669165523504,0.5674222775142205,5
48924.0,872.8329999999999,364.51090080163397,171.26642041417153,0.8827448484071783,49469.0,249.58359618897853,0.76384074941452,0.9889829994542036,0.4688252944297813,3
64184.0,971.191,345.94848818970604,236.65053009418793,0.7294230137411564,65308.0,285.8699126163537,0.7436019231883219,0.9827892448092117,0.6828322486859476,0
86498.0,1145.822,380.1703566089137,290.37565657203595,0.6454482002562538,87924.0,331.86243255376485,0.7598742005762879,0.9837814476138483,0.7620082689475886,0
74154.0,1054.801,413.1876242616392,230.66055779665953,0.8296751237053067,75125.0,307.27154961091213,0.7631367706082124,0.9870748752079866,0.5530317828642517,1
54508.0,967.7309999999999,404.28122919422395,172.2055810723129,0.904744384342955,55628.0,263.44210199667066,0.7991437954492142,0.9798662544042569,0.4246227033507652,3
46755.0,864.8489999999999,353.6335069222191,171.294792249757,0.8748549025699883,47547.0,243.98834995567418,0.8136964845109641,0.9833427976528487,0.4760267564985979,3
40292.0,742.5699999999999,261.41821153276754,197.52147249365765,0.6550603520708036,40759.0,226.4980523900132,0.7701364731067701,0.9885424078117716,0.7506841835030391,4
40044.0,723.751,262.68947349273805,194.29030072415455,0.6730250732538018,40340.0,225.79992101277372,0.7818039828192113,0.9926623698562221,0.7388601286429791,2
40592.0,764.567,279.1337364184022,186.41723386704138,0.7443030685926287,41246.0,227.3397008880977,0.7562411506073478,0.9841439169858895,0.6633243048251423,4
25394.0,607.084,231.08104099064303,140.40279214594585,0.7942499680561799,25762.0,179.81280543666716,0.6647643979057591,0.985715394767487,0.6054978470260569,6
72530.0,1015.95,388.03361550939997,240.48339433620484,0.784800190751946,73747.0,303.8882429111751,0.7809841714224184,0.983497633802053,0.6133227798665624,1
37972.0,778.569,317.1403375090653,153.90938429316645,0.8743456428762185,38615.0,219.88054027740517,0.6028067056134112,0.9833484397254952,0.4806961267166944,3
32138.0,665.691,251.4435063468694,163.2265641353251,0.7606535931373106,32461.0,202.2853738872355,0.7952785132760882,0.9900495979791134,0.6472143182921695,6
31353.0,666.601,260.7858879811022,153.50148564238788,0.8084162882283158,31725.0,199.7995982130133,0.7539860038958228,0.988274231678487,0.5869769510252578,6
36036.0,681.481,236.17187033690863,194.55005541575156,0.5669318130705109,36286.0,214.20191463681252,0.7806589978553324,0.9931102904701538,0.8226031324740245,2
69843.0,1006.2810000000001,386.31560688152206,232.03279082532586,0.7995270190964134,70899.0,298.2060856571139,0.7821164613661814,0.9851055727161173,0.5958658510418542,1
52345.0,839.6239999999999,289.3469650135865,230.7840720739636,0.603182474447809,52832.0,258.1622047650703,0.7626019813519813,0.9907821017565112,0.7960630386851502,2
74399.0,1070.1609999999998,409.6716790651768,235.06525897266846,0.8190028978774625,76275.0,307.7787336525241,0.7712058546091571,0.9754047853162897,0.5644238192432292,1
77972.0,1077.81,415.490394094714,243.15996524759333,0.8108629617237043,79627.0,315.0825824797208,0.7794471934822812,0.9792155927009683,0.5750780845951614,1
45909.0,794.8949999999999,295.00942272090316,198.8993093700895,0.7385365769630289,46412.0,241.77087140358034,0.7665297535564015,0.989162285615789,0.671639417223274,4
33855.0,666.924,240.2688481943682,180.0736164040197,0.6620414973354983,34110.0,207.61870047519548,0.8014914772727273,0.9925241864555848,0.7466859918456437,6
49550.0,849.16,332.5499666168653,190.94747338517897,0.8187207974228878,50319.0,251.17527633433053,0.6978086976115367,0.984717502335102,0.5704793916407276,4
28754.0,618.817,222.80328945747155,164.9958869084646,0.6720066497717493,29033.0,191.33930560476819,0.7790933969165741,0.9903902455826129,0.7375053755017437,6
73187.0,1095.733,373.353352146559,250.67765117616875,0.7410752387774004,74557.0,305.26149865407587,0.6962366102855838,0.9816247971350779,0.6685039135779158,0
72756.0,1090.293,366.1897585859104,253.56049340652467,0.7214857990867259,74089.0,304.3613252644815,0.8096774911527076,0.9820081253627394,0.6908226127325897,0
55100.0,948.328,300.6459570355733,235.3802983383058,0.6221283983251465,56772.0,264.868833415537,0.7874578402789687,0.9705488621151271,0.7761595070845864,0
34241.0,683.44,251.44465888359585,173.77915832073495,0.7227372665263907,34641.0,208.79893498597332,0.7448715438665188,0.9884529892324124,0.689559472080185,6
50253.0,872.982,354.0748473761619,181.35563339170648,0.8588687383288423,50859.0,252.95079925071622,0.6416041060211429,0.9880847047720167,0.5103662635484435,3
165397.0,1538.645,571.3442983788444,370.28377639777796,0.7615618923921249,166731.0,458.9008618215504,0.8039908613649621,0.9919990883518962,0.6451221464092843,5
89095.0,1126.165,431.91199181908166,263.7291843340942,0.7919325197726529,90202.0,336.8074780021657,0.7735619709138268,0.987727544843795,0.6080970918237003,1
34089.0,681.059,253.00280828847445,172.29096111901504,0.7322979387395578,34434.0,208.3349774773237,0.7673036666891755,0.9899808328977173,0.6780686982080534,6
23941.0,569.4200000000001,214.43586941280142,142.23581045986305,0.7483515399950871,24224.0,174.59274881994537,0.7522938662644545,0.9883173712021136,0.6629145317235751,6
45226.0,827.4809999999999,338.22532749837154,170.76771235534596,0.8631817444403964,45753.0,239.9656884852342,0.630872670460886,0.9884816296199156,0.5033685121496556,3
29123.0,626.011,229.1810557809918,162.04269567413493,0.7071625535967345,29432.0,192.56312020042193,0.7976281770376863,0.989501223158467,0.7059741469042098,6
88390.0,1146.5249999999999,442.48802246243565,256.0625676054496,0.8155489223180351,89104.0,335.4722691358274,0.8198150569947226,0.9919868917220327,0.5747913365086686,1
39622.0,723.79,250.3520464968414,201.72655082860996,0.592226515827364,39956.0,224.60698395530048,0.7975442834138486,0.9916408048853739,0.8049042499766816,2
52907.0,930.8299999999999,364.1839110359063,186.4900848053003,0.8589397435144489,53810.0,259.5443788512925,0.6028875518483067,0.9832187325775879,0.5079041294471179,3
36128.0,690.3539999999999,241.89722623025992,190.4901445687506,0.6163353633003174,36465.0,214.4751693604459,0.7767290864919485,0.9907582613464967,0.7861261842441629,2
28809.0,635.9209999999999,239.7660724009233,153.53962989880915,0.7680643835343061,29166.0,191.52221292653053,0.7111226303317536,0.9877597202221765,0.6380619456892399,6
36117.0,717.1080000000001,274.64383259353184,167.78683469398,0.7916883328031427,36505.0,214.442515927229,0.7077601410934744,0.9893713189973976,0.6096521165872744,6
70331.0,1037.407,403.1301198680945,224.90704122313267,0.8299069354176194,71883.0,299.2460700172497,0.7915522441813353,0.978409359653882,0.5510187988699421,1
53221.0,899.204,358.79297933647615,193.0317976533767,0.842942748304386,54412.0,260.31342994619024,0.6776292335115864,0.9781114460045578,0.5263871468755755,3
58984.0,924.535,349.13923949058506,215.54298533799044,0.7866843990664141,59646.0,274.04518114110095,0.6847775610662209,0.9889011836502029,0.6160940525601116,0
30372.0,638.102,233.83542340903418,165.65375098224172,0.7057908599914646,30634.0,196.64900572516598,0.7918448221920951,0.9914474113729843,0.7072336316715403,6
32026.0,661.8399999999999,244.05958444665785,167.5041641989058,0.7272951007979248,32428.0,201.93258691872475,0.7194105622571153,0.987603305785124,0.6845750755177831,6
85998.0,1174.8,441.30153005736565,251.9228226031694,0.8210451618248075,88241.0,330.9018802728907,0.7454233409610984,0.9745809770968145,0.562247591161445,1
43530.0,795.624,289.31086889738555,191.88892753970927,0.7483872115578993,44126.0,235.4232728137166,0.7281212364512244,0.9864932239495989,0.6621696731591347,4
31143.0,653.5349999999999,246.5538432684711,161.26156225522695,0.7564407240370852,31470.0,199.12935278779764,0.801003086419753,0.9896091515729266,0.6522994480453775,6
34584.0,704.813,272.44836338099384,161.97222272290014,0.8040910762108112,34940.0,209.842122594871,0.6781708369283865,0.9898111047510018,0.5932215705685814,6
27477.0,602.09,220.59206964688613,158.80745650985145,0.6940626315749852,27755.0,187.04224915961652,0.7361751152073732,0.9899837867050982,0.7189515786269959,6
27448.0,615.37,228.73434134556112,152.970142242434,0.7434714161658907,27761.0,186.94351827193887,0.7160036520151298,0.9887251900147689,0.6679717227539648,6
59499.0,986.818,396.9401297589294,191.99244218628345,0.875244300040254,60449.0,275.2389501364177,0.6093399559629269,0.984284272692683,0.48080588040127953,3
31811.0,642.092,223.98468285222035,180.91712284293047,0.5895649687123592,32052.0,201.2536289301891,0.773877292852625,0.9924809684263073,0.8073294588901526,2
49574.0,888.8509999999999,362.94795765969053,174.20022931856278,0.8772907835744091,50172.0,251.23609850238668,0.6167147691082803,0.9880810013553376,0.4791542749349135,3
48182.0,822.915,308.4965471189591,199.72423188692895,0.7621405825179556,48774.0,247.68372523125052,0.8030333333333334,0.9878623856972978,0.6446059751987213,4
40219.0,756.289,275.08651843447336,186.45436587001004,0.7352439008869244,40710.0,226.2927777232484,0.733468286099865,0.9879390813068042,0.6767102787646776,4
44029.0,823.817,327.6936099978072,172.19761708392923,0.8508037309978252,44653.0,236.76879844089356,0.7009201477330617,0.9860255749893624,0.5220510755752856,3
63218.0,1000.6649999999998,416.3419171662069,194.41976375111062,0.8842724246371364,64069.0,283.71051714567704,0.7255095482923246,0.9867174452543351,0.4643555015889276,3
67359.0,1028.02,375.787478404901,230.2702608297405,0.7902634331220482,68721.0,292.85515616737194,0.7627216522861607,0.980180730780984,0.6073249735256006,0
39133.0,730.282,279.2811896569912,178.63784185281924,0.7686793219230595,39423.0,223.21667299760813,0.7517047964809159,0.9926438880856353,0.6388073287794352,6
31845.0,679.8079999999999,246.94779561724084,164.36585407655133,0.7463180611517826,32393.0,201.36115142224244,0.745435393258427,0.9830827647948631,0.6648766242710494,6
35277.0,676.8580000000001,238.55254852647937,188.77418207535422,0.6113871262367389,35527.0,211.9341204705423,0.7875560913535598,0.9929630984884735,0.7892846241184078,2
25757.0,620.685,238.20276422913858,138.90558777999766,0.8123715923482544,26150.0,181.09343155880498,0.7272701603794895,0.9849713193116635,0.5779786585352074,6
39180.0,709.775,243.84450232845444,204.6504117397398,0.5437209772115364,39457.0,223.3506779992478,0.7573063244162672,0.9929796994196214,0.8389742146384395,2
60566.0,994.857,350.53541135820177,220.66726327766125,0.7769884135611841,61848.0,277.6959241084209,0.7078775128564749,0.9792717630319493,0.6275888458858234,0
93494.0,1160.772,447.71119255118737,267.388569506235,0.8020666767386684,94456.0,345.0221123282815,0.7100522510480588,0.9898153637672568,0.5938789829802121,1
56889.0,951.5819999999999,384.23693434611164,190.17731811982677,0.8689225720584612,57644.0,269.13439850832646,0.6135040117332413,0.986902366248005,0.49061429853023397,3
42088.0,762.9639999999998,289.7585711700082,185.62229408109616,0.7678662521253382,42432.0,231.49104941404005,0.7997871693523867,0.9918929110105581,0.6382573497830795,4
81010.0,1102.058,399.3088648364652,259.7565191000345,0.7594931645203465,82215.0,321.1621638969876,0.7518469020306642,0.9853433071823876,0.646890609988692,0
56688.0,940.4019999999999,394.5952617122608,183.53316562518663,0.8852489490519699,57175.0,268.65852547787665,0.7327249696248999,0.9914822912111937,0.4635509993787292,3
35509.0,700.973,253.92949488459547,178.43807786822848,0.7114791823590025,35927.0,212.6298732398646,0.7516086698840064,0.9883652962952654,0.7011682833946427,6
39417.0,714.1239999999999,245.98606504194257,204.31385523175203,0.5568826600594703,39724.0,224.02518415309004,0.7746747376282379,0.9922716745544256,0.8294165089038441,2
52462.0,903.657,364.97696535693905,183.83068265754815,0.863891766225557,53123.0,258.4505619957057,0.8096237538195623,0.9875571786231953,0.5014458599144436,3
59930.0,973.199,396.55265003143046,193.59510334787035,0.8727344608610026,60675.0,276.23404192093756,0.6228952729389265,0.9877214668314792,0.4852356306053057,3
204635.0,1706.37,635.1262867560467,412.6639161877246,0.7601606059840027,206334.0,510.4403728515996,0.807044458729852,0.9917657778165498,0.6459068031561515,5
71456.0,1005.7759999999998,374.78462551584244,244.4125876142546,0.758097311984167,72262.0,301.6299138159141,0.8015524919514958,0.9888461432011292,0.6477169859362216,0
47344.0,827.636,325.06075925488744,185.91194054029606,0.8203025566682273,47790.0,245.52037187561754,0.7688460164344408,0.990667503661854,0.5704872932641044,4
60108.0,921.7259999999999,351.5022061564421,218.55111846296893,0.7832053287360914,60547.0,276.64396352521624,0.8094481402677153,0.9927494343237485,0.6194215149766038,1
75443.0,1070.2920000000001,380.7410437998494,253.5632975327682,0.7459757469564154,76715.0,309.9306551044199,0.736101083032491,0.9834191487974973,0.6626278361799441,0
34774.0,677.7259999999999,228.52221551731438,193.96029003283445,0.5287798580540847,35139.0,210.4177557351578,0.7805611672278339,0.9896126810666211,0.847828315012376,2
40983.0,765.7620000000001,289.98589242104896,180.6880558216103,0.7821480969492232,41523.0,228.43199482971113,0.7215316901408451,0.9869951593092985,0.6205262013003544,4
23618.0,576.368,211.36384393209644,142.9815890170538,0.7364689307294566,23943.0,173.41099033093337,0.6994195688225538,0.9864260953096938,0.6731189849612368,6
146007.0,1466.009,530.0595388803282,353.3292621981646,0.7454298315643596,147648.0,431.1634100989402,0.770383854372774,0.9888857282184655,0.6616594009795599,5
57618.0,957.302,389.6199390663185,189.49279630385797,0.8737624586178737,58319.0,270.8533110164072,0.7726596129862815,0.9879799036334642,0.4832656751973452,3
42223.0,736.821,250.66632180142116,215.07889660536904,0.5136017533965757,42491.0,231.86201348507427,0.7517537300145996,0.9936927820008943,0.8555930126141552,2
33196.0,668.346,249.2204000222377,169.920034173174,0.7315327707803818,33553.0,205.58808313476842,0.808337594662381,0.9893601168300897,0.6805008891819437,6
36007.0,692.918,254.00991401300107,180.86539109556213,0.7021382161214923,36355.0,214.11570770795635,0.7982397800833555,0.990427726585064,0.7105517647152398,6
72849.0,1034.771,396.4643368800202,236.45174491243247,0.8026866096094092,74297.0,304.5557873270706,0.7904622395833333,0.980510653189227,0.5900997878340828,1
51115.0,894.887,362.4449754337326,180.95203756828673,0.8664557841294303,51725.0,255.11103333477726,0.6302401854409153,0.9882068632189464,0.49542089178350324,3
27662.0,625.0959999999999,238.09670122175513,148.606596880011,0.7813094314875855,28121.0,187.67086158075813,0.6881436887407334,0.9836776786031791,0.621279378622965,6
30918.0,647.1109999999999,237.9300256195391,165.8571184952835,0.71698985797383,31228.0,198.4087201816537,0.7381463973642745,0.9900730114000256,0.6953813018875805,6
68435.0,1024.358,397.3652799929502,222.35783802291428,0.8287760443703563,69877.0,295.1849390533854,0.7075213233393641,0.9793637391416345,0.5518341267571292,1
48854.0,837.4069999999999,309.6480673515813,201.47713087320477,0.7593649841181817,49375.0,249.4049813425779,0.6976252695311942,0.9894481012658228,0.6487442165954979,4
41323.0,763.4979999999999,264.0834418239405,199.9943150104732,0.6530499226417598,41984.0,229.37758763028947,0.7553926586721263,0.9842559070121951,0.7544311620049416,2
48761.0,878.828,363.7837934689624,171.3952952552662,0.8820552165183899,49402.0,249.16748070490914,0.6058922935460623,0.9870248168090361,0.4691330476457313,3
47257.0,831.164,318.99195706869557,189.04860756937163,0.8054646603225614,47715.0,245.29468230181752,0.6856193598932188,0.990401341297286,0.5913121468994769,4
40708.0,752.843,275.1620321597973,188.60599425483818,0.7281327712539417,41209.0,227.66430415653437,0.7845359235275979,0.9878424615981946,0.68456212655025,6
30901.0,679.6569999999999,250.76275585526778,157.2434972144582,0.7789703065660025,31422.0,198.3541660058121,0.7872866242038217,0.983419260390809,0.6256862118240298,6
46221.0,793.688,296.08311062557755,199.32724064100827,0.7394478740763162,46621.0,242.5910241480586,0.8133776792313377,0.9914201754574119,0.6713085621175104,4
29162.0,653.27,242.70351127621424,153.75998649174483,0.7737180218258192,29651.0,192.69201229829642,0.6939202855443188,0.9835081447505987,0.6303406356408291,6
29184.0,637.0039999999999,235.52541247598754,157.94218769993168,0.7418235712748713,29603.0,192.76468264065124,0.735632183908046,0.9858460291186704,0.6698528186867262,6
78046.0,1080.8010000000002,413.421349435143,243.1914017499715,0.8086856539024457,79645.0,315.23206294474636,0.7930295178580501,0.9799234101324628,0.581399920157105,1
59105.0,957.3629999999999,372.9813606121915,205.5452404415269,0.8344476838559807,60667.0,274.3261257911317,0.7576301385666492,0.9742528887203916,0.5409536836717744,3
44636.0,804.705,298.6466783937798,190.84822010616068,0.7691705914589306,45153.0,238.39530263576654,0.6973503312085989,0.988550040971807,0.6372062251108827,4
34446.0,683.254,255.64262605473405,171.8799838782435,0.7402381398031868,34839.0,209.42303922431125,0.7025208027410671,0.9887195384482907,0.6710924851190034,6
40479.0,743.365,260.4392873301338,198.31734721326697,0.6481972528271561,40965.0,227.02304625595758,0.7661253690665455,0.9881362138410839,0.7598483017799149,4
35702.0,689.3860000000001,233.52723742888026,194.80381879914324,0.5514918337092707,36067.0,213.20693756567766,0.7839701361440492,0.9898799456566945,0.8335421786858576,2
55427.0,879.739,332.04626817155537,213.2773950842551,0.7664430421491769,55953.0,265.65362456784936,0.8149111973653258,0.9905992529444355,0.6400800396884507,4
44216.0,783.4540000000001,295.1050111845955,191.16018664323468,0.7618359190942074,44560.0,237.2710680003147,0.7088623829678081,0.9922800718132855,0.6464521758481113,4
35572.0,710.71,267.4299910524221,171.54649415101267,0.7671538181653881,36312.0,212.81841340757902,0.6903833090732654,0.9796210619079092,0.6332835144456536,6
38315.0,724.757,271.65674908741295,179.8190264017298,0.749561514610764,38694.0,220.87139506175933,0.7786019101808576,0.9902051997725746,0.6610555414346095,6
37485.0,717.338,253.90316010689796,188.33027890096008,0.6706868884104302,37892.0,218.46597981012414,0.7567682151293077,0.989258946479468,0.7403403525894122,6
30851.0,679.853,269.66756895946054,145.9842503532782,0.8407980341412382,31209.0,198.19362551460756,0.6632911936704506,0.9885289499823768,0.5401593827717378,6
62930.0,996.486,354.61949904392674,226.45259091805036,0.7695562147780075,64015.0,283.06353447624406,0.7717211355693175,0.9830508474576272,0.6371513776291521,0
35168.0,698.4529999999999,250.55650282915332,179.74787591630547,0.6966670822147517,35615.0,211.6064467572909,0.7126241134751773,0.9874491085216903,0.7132576395117647,6
44453.0,786.843,289.3187585146669,196.44396869812803,0.7341493577376923,44977.0,237.90611064475033,0.7297905174678224,0.9883496009071303,0.676173285457889,4
31225.0,661.627,251.1724603296325,158.87301652044928,0.7745394363195229,31563.0,199.39133578055856,0.6786568137361443,0.9892912587523366,0.6301856742338163,6
